gene	length	gene_name	description	gene_biotype	D07G	D07G.floating	D13A	D13A.floating
ENSG00000149196	3421	HIKESHI	Hikeshi, heat shock protein nuclear import factor 	protein_coding	5.01538561682087	8.80947705067367	6.195777540326	8.41967229732209
ENSG00000149201	4544	CCDC81	coiled-coil domain containing 81 	protein_coding	0.221369615917385	0.035866315366335	0.253167857105727	0.131035656833694
ENSG00000278989	2359	AP001148.1	novel transcript	TEC	0.291586591913642	0.132401678309495	0.171202750354722	0.148329280923301
ENSG00000151376	3838	ME3	malic enzyme 3 	protein_coding	3.34026049437729	8.91475593638162	2.6110721508394	3.24102419809695
ENSG00000150687	11725	PRSS23	serine protease 23 	protein_coding	18.5971863447394	4.31852388685449	9.15588803194032	4.06175244615992
ENSG00000255471	1218	AP001528.2	novel transcript	antisense	3.61633570726136	5.69321328287226	3.52189314382971	7.0445955830155
ENSG00000280339	3249	AP001528.3	novel transcript	TEC	2.02751729540642	1.30738616466788	2.09046148153937	3.21263730191788
ENSG00000174804	7383	FZD4	frizzled class receptor 4 	protein_coding	83.9497918331187	109.294962405232	90.6900949521699	104.484293018784
ENSG00000246523	1393	AP001528.1		lincRNA	1.5595100298216	4.32895194522634	2.17929671252018	3.84214772547574
ENSG00000166575	5030	TMEM135	transmembrane protein 135 	protein_coding	21.9222205705157	30.8336880780133	22.1170852666376	42.3044141471589
ENSG00000123892	1465	RAB38	RAB38, member RAS oncogene family 	protein_coding	0.132835740857861	0.0492380170979089	0.268439874853803	0.399998983652522
ENSG00000109861	11421	CTSC	cathepsin C 	protein_coding	6.15646286346798	2.0436579334785	2.31664102814522	2.0832430972946
ENSG00000086991	6096	NOX4	NADPH oxidase 4 	protein_coding	0.252422973611249	0.0524414027618375	0.511570087050087	0.357179813772911
ENSG00000077616	7254	NAALAD2	N-acetylated alpha-linked acidic dipeptidase 2 	protein_coding	0.0798729692546409	0.0255889183045946	0.0795168712365833	0.0774473291524735
ENSG00000110172	10655	CHORDC1	cysteine and histidine rich domain containing 1 	protein_coding	1.71017816404622	0.983643940591769	1.40116674272379	1.46334619801117
ENSG00000214391	1613	TUBAP2	tubulin alpha pseudogene 2 	processed_pseudogene	0.546096084675552	0.758490740845334	0.587295703137727	0.831347056230764
ENSG00000165323	19280	FAT3	FAT atypical cadherin 3 	protein_coding	0.0393829078329331	0.0311260163486741	0.0417974158193213	0.0755610839344054
ENSG00000180773	9685	SLC36A4	solute carrier family 36 member 4 	protein_coding	1.96753946515321	1.00955597580546	1.55499161940804	2.08440939015902
ENSG00000166002	1223	SMCO4	single-pass membrane protein with coiled-coil domains 4 	protein_coding	1.31546440595204	0.804716704899434	2.20607779313921	1.21871195134933
ENSG00000166004	9495	CEP295	centrosomal protein 295 	protein_coding	0.983055178700692	0.381402545120646	0.788402882053144	0.821170447254774
ENSG00000254911	353	SCARNA9	small Cajal body-specific RNA 9 	antisense	5.09652771788054	5.58025536929141	3.09682634527894	17.81038388821
ENSG00000279696	3152	AP001273.1	novel transcript	TEC	0.424009617263507	0.054160343881222	0.214869942485621	0.0900764804178422
ENSG00000166012	8420	TAF1D	TATA-box binding protein associated factor, RNA polymerase I subunit D 	protein_coding	6.4845890759216	2.2858319816893	4.2303169576958	3.6368490770924
ENSG00000182919	6269	C11orf54	chromosome 11 open reading frame 54 	protein_coding	3.0450141685163	2.52343051677997	2.31654184901931	2.9888705153859
ENSG00000042429	16610	MED17	mediator complex subunit 17 	protein_coding	0.242738989935017	0.184305947984453	0.231357513022157	0.181170624379586
ENSG00000110218	2769	PANX1	pannexin 1 	protein_coding	9.73304543706826	3.74468329258491	7.46106930527135	6.69950462192557
ENSG00000020922	7689	MRE11	MRE11 homolog, double strand break repair nuclease 	protein_coding	2.66116585332858	1.40951884294288	1.73728407079942	2.2740586440429
ENSG00000255893	581	AP000786.1	novel transcript	antisense	0.354364890472842	0.0774499250637735	0.133555693798736	0.0376650172105817
ENSG00000168876	3526	ANKRD49	ankyrin repeat domain 49 	protein_coding	2.38066944688412	1.38068341038128	1.79755526551792	2.29044122818839
ENSG00000134627	4558	PIWIL4	piwi like RNA-mediated gene silencing 4 	protein_coding	0.381127502174363	0.111143632809434	0.452096334878712	0.266597236663324
ENSG00000196371	6059	FUT4	fucosyltransferase 4 	protein_coding	1.55872727631542	0.810894705345492	1.21744412037214	0.928088849243728
ENSG00000166025	10035	AMOTL1	angiomotin like 1 	protein_coding	10.160164975034	9.92619239373456	7.32978631897333	9.24320296420812
ENSG00000150316	2758	CWC15	CWC15 spliceosome associated protein homolog 	protein_coding	12.641649288072	15.2305070376884	11.1068434053506	15.9157684074061
ENSG00000186280	2978	KDM4D	lysine demethylase 4D 	protein_coding	0.258308906319495	0.412397472678129	0.245612221529853	0.345109894539356
ENSG00000263465	4028	SRSF8	serine and arginine rich splicing factor 8 	protein_coding	6.91994571468772	5.22865139387143	6.70762644730232	6.50219058459826
ENSG00000149218	4687	ENDOD1	endonuclease domain containing 1 	protein_coding	9.34997946425592	2.01500651987688	6.7794567691997	4.77929868196447
ENSG00000245552	5320	AP000787.1		antisense	0.13255243700228	0.0472212257339925	0.150029974569588	0.123278524978669
ENSG00000149212	10573	SESN3	sestrin 3 	protein_coding	27.0592380142597	16.1393376738023	19.2936137463829	29.8759255441109
ENSG00000077458	6042	FAM76B	family with sequence similarity 76 member B 	protein_coding	1.60280241636121	0.450882463877134	1.31586306300353	0.849032119745096
ENSG00000166037	7101	CEP57	centrosomal protein 57 	protein_coding	2.61776432369648	1.24135903526013	2.28106386683009	2.36279747060849
ENSG00000087053	6119	MTMR2	myotubularin related protein 2 	protein_coding	6.69632038558733	4.50671671904145	6.5358740455777	7.87115397182409
ENSG00000184384	7109	MAML2	mastermind like transcriptional coactivator 2 	protein_coding	4.99354444981191	2.51514556692312	3.01303708878462	3.28919125008581
ENSG00000149231	17313	CCDC82	coiled-coil domain containing 82 	protein_coding	1.61397295158344	0.43499881189627	1.13027295182923	0.980651564763832
ENSG00000183340	3511	JRKL	JRK like 	protein_coding	6.67402148808524	2.38933411753879	4.79331284196724	4.11337279234796
ENSG00000165895	8948	ARHGAP42	Rho GTPase activating protein 42 	protein_coding	1.62993824619157	1.54758600508184	1.73337317491524	2.30521403464823
ENSG00000137672	5537	TRPC6	transient receptor potential cation channel subfamily C member 6 	protein_coding	0.0504692410132031	0.00162104810837801	0.288024606462297	0.167053013568743
ENSG00000187151	2368	ANGPTL5	angiopoietin like 5 	protein_coding	0.571897043821763	0.331959223028039	0.307012519175312	0.40733134061584
ENSG00000110318	8191	CEP126	centrosomal protein 126 	protein_coding	1.84374929064068	1.08850345441737	1.35244545547093	2.08055744599083
ENSG00000137691	2647	CFAP300	cilia and flagella associated protein 300 	protein_coding	2.1078877897692	1.54340485781838	1.95553546167701	2.20715458149096
ENSG00000277459	631	AP001527.2	novel transcript	lincRNA	0.251130235393289	0.371061232055448	0.284874775594293	0.398136691026898
ENSG00000137693	6296	YAP1	Yes associated protein 1 	protein_coding	55.5643152437526	23.8286425943622	43.5577164744568	40.3547010580085
ENSG00000023445	7518	BIRC3	baculoviral IAP repeat containing 3 	protein_coding	0.58385311403477	0.0392073415460231	0.439585003798964	0.27178569859185
ENSG00000110330	4532	BIRC2	baculoviral IAP repeat containing 2 	protein_coding	11.6480275866856	4.04040349102821	9.0413955364887	7.32686848972011
ENSG00000152558	4647	TMEM123	transmembrane protein 123 	protein_coding	32.9494915212963	8.09678878890133	21.885141826931	18.9099858576473
ENSG00000281655	721	AP000851.2	novel transcript	lincRNA	0.135720054183715	0.476251869032831	0.150040498530175	0.60826891927283
ENSG00000137675	1913	MMP27	matrix metallopeptidase 27 	protein_coding	0.103024277152094	0.0141106501794164	0.0431258562101898	0.0900663292843814
ENSG00000118113	3438	MMP8	matrix metallopeptidase 8 	protein_coding	0.638994744682649	0.872268828671494	2.58201886305417	5.58017327095025
ENSG00000255282	3331	WTAPP1	Wilms tumor 1 associated protein pseudogene 1 	transcribed_processed_pseudogene	0.0506765927899897	0.0242454942938005	0.0483343256944909	0.0810481674146887
ENSG00000196611	1970	MMP1	matrix metallopeptidase 1 	protein_coding	0.464711124412438	0.352739397232255	0.936071933676259	0.798200190769098
ENSG00000149968	2048	MMP3	matrix metallopeptidase 3 	protein_coding	0.182670641870624	0.131823480241689	0.637490109658549	0.41785172399955
ENSG00000137745	2834	MMP13	matrix metallopeptidase 13 	protein_coding	0.196942570144998	0.443373454238349	0.310478981989081	0.639987723953911
ENSG00000260966	5113	AP001486.2	novel transcript, overlapping to DCUN1D5	sense_overlapping	0.821612490388878	0.154863159909897	0.61150004891652	0.507898272292131
ENSG00000137692	1700	DCUN1D5	defective in cullin neddylation 1 domain containing 5 	protein_coding	11.4574102018006	12.6140734885519	13.4376321064592	15.578021001403
ENSG00000187240	15012	DYNC2H1	dynein cytoplasmic 2 heavy chain 1 	protein_coding	1.94559537720914	1.10629860882914	1.28745362005892	2.11519738669062
ENSG00000254987	562	AP002989.1	novel transcript	lincRNA	5.81604368102575	0.640888003987688	3.30249473605652	2.70814169644375
ENSG00000170962	4266	PDGFD	platelet derived growth factor D 	protein_coding	37.7955271306346	4.71385173801612	19.9628467928992	13.3766441515253
ENSG00000235505	4307	CASP17P	caspase 17, pseudogene 	transcribed_unprocessed_pseudogene	0.096982917254764	0.125356483532389	0.196748057912541	0.293905406929923
ENSG00000196954	7256	CASP4	caspase 4 	protein_coding	7.40872770780813	6.32606415461556	5.44088016327777	6.45110423642545
ENSG00000137752	3698	CASP1	caspase 1 	protein_coding	2.46013093357852	3.80166455421387	3.2860542498687	5.45697921196333
ENSG00000204397	1688	CARD16	caspase recruitment domain family member 16 	protein_coding	1.41540106735486	1.50823523700384	1.4336177052232	2.29197177203215
ENSG00000170903	5105	MSANTD4	Myb/SANT DNA binding domain containing 4 with coiled-coils 	protein_coding	4.83826974956659	2.37921385099865	4.29622834446568	4.43734893157204
ENSG00000182359	5516	KBTBD3	kelch repeat and BTB domain containing 3 	protein_coding	0.54051337695175	0.440042791074833	0.394329318678705	0.796113442770137
ENSG00000149313	6183	AASDHPPT	aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase 	protein_coding	5.48114567638209	4.0316675734754	5.40788784874544	6.72206999031824
ENSG00000152402	16361	GUCY1A2	guanylate cyclase 1 soluble subunit alpha 2 	protein_coding	0.689429532423846	0.0345061962144153	0.333637635599887	0.297631747551284
ENSG00000274584	309	AP001282.2	RecQ protein-like (DNA helicase Q1-like) (RECQL) pseudogene	unprocessed_pseudogene	2.22277438336052	0.689034892737554	1.68889039897056	1.37011909152257
ENSG00000261098	4140	AP000766.1	novel transcript	lincRNA	0.234423532249019	0.0920561002402558	0.168341957253991	0.21467911862892
ENSG00000152404	3581	CWF19L2	CWF19 like cell cycle control factor 2 	protein_coding	2.62119331121329	1.29029529158634	1.91833731770809	2.44381201385296
ENSG00000137760	4506	ALKBH8	alkB homolog 8, tRNA methyltransferase 	protein_coding	2.35431012701285	0.80043146824318	1.63143042323794	1.65358864392052
ENSG00000110675	5856	ELMOD1	ELMO domain containing 1 	protein_coding	0.0183340729869253	0.0331673249912268	0.0546047784390214	0.0658501017655936
ENSG00000110660	3717	SLC35F2	solute carrier family 35 member F2 	protein_coding	2.4803485386568	0.633954835797926	1.7227171129386	1.07357258744354
ENSG00000166266	6742	CUL5	cullin 5 	protein_coding	7.93176868096042	3.04900122047956	6.64372900253369	8.18018002244551
ENSG00000075239	5584	ACAT1	acetyl-CoA acetyltransferase 1 	protein_coding	12.8210500911915	23.4884179720007	15.1686005821644	20.4256157133979
ENSG00000149308	7534	NPAT	nuclear protein, coactivator of histone transcription 	protein_coding	1.89351514255116	0.867770917511945	1.38005940989692	1.76576207897692
ENSG00000149311	23972	ATM	ATM serine/threonine kinase 	protein_coding	2.83848448572913	1.41971131094979	2.17044154181563	3.09193375444073
ENSG00000166323	3524	C11orf65	chromosome 11 open reading frame 65 	protein_coding	0.171467571729756	0.284504444545318	0.180804473215326	0.364620469381606
ENSG00000178202	4993	KDELC2	KDEL motif containing 2 	protein_coding	14.5744526916547	3.44174395823503	7.51297277447224	6.35697053878106
ENSG00000110723	10843	EXPH5	exophilin 5 	protein_coding	0.0224041430289964	0.00165933333674926	0.0253894541936492	0.0125532383726708
ENSG00000178105	8653	DDX10	DEAD-box helicase 10 	protein_coding	1.50310315822944	1.17557682693409	1.28277123112836	1.4663429123864
ENSG00000185742	5884	C11orf87	chromosome 11 open reading frame 87 	protein_coding	0.0752243291124501	0.00305165827520296	0.0290465004675713	0.0138734632894393
ENSG00000137710	8528	RDX	radixin 	protein_coding	13.390465637226	6.58737010364618	10.4427468412434	13.5514211302452
ENSG00000149289	9719	ZC3H12C	zinc finger CCCH-type containing 12C 	protein_coding	1.83366221535067	0.517826867493134	1.35220819290745	1.29401844905906
ENSG00000254416	781	AP000924.1		lincRNA	0.0500184057964911	0.173065579056205	0.219164982411631	0.320159674856174
ENSG00000137714	3206	FDX1	ferredoxin 1 	protein_coding	6.04583342802998	4.83223939044495	5.9447456335266	8.19142827091196
ENSG00000137727	7125	ARHGAP20	Rho GTPase activating protein 20 	protein_coding	5.35269431391942	4.17234066713609	7.52532765964966	10.0726873192165
ENSG00000271584	1345	LINC02550	long intergenic non-protein coding RNA 2550 	lincRNA	0.250470482679912	0.532303721202613	0.280026062504385	0.607731367674087
ENSG00000204381	3144	LAYN	layilin 	protein_coding	5.66746787381044	1.53540278150244	3.26231378559128	2.29653450034523
ENSG00000170145	9796	SIK2	salt inducible kinase 2 	protein_coding	13.3083489223249	31.3441491838674	17.7966546030751	25.2207993371512
ENSG00000137713	6720	PPP2R1B	protein phosphatase 2 scaffold subunit Abeta 	protein_coding	14.4824216762277	24.5773695342449	15.6657825277086	21.129342420169
ENSG00000254990	885	AP001781.1	novel transcript	lincRNA	0.249987398960604	0.132553132551904	0.663736570505116	0.316484775559009
ENSG00000086848	8013	ALG9	ALG9, alpha-1,2-mannosyltransferase 	protein_coding	1.69043993852528	1.50758748284138	2.08563871903101	2.10137358980783
ENSG00000255561	3551	FDXACB1	ferredoxin-fold anticodon binding domain containing 1 	protein_coding	0.328481029646294	0.455759692302884	0.381295012985899	0.544987989747226
ENSG00000137720	3831	C11orf1	chromosome 11 open reading frame 1 	protein_coding	2.37991994972556	5.35119455281074	2.78537984157829	5.14475947474932
ENSG00000109846	3034	CRYAB	crystallin alpha B 	protein_coding	170.886081498277	670.77893531594	193.839023129091	226.394887301547
ENSG00000170276	1335	HSPB2	heat shock protein family B (small) member 2 	protein_coding	0.735720416721218	1.98862100159067	0.935011807713993	1.07494488162382
ENSG00000150764	8509	DIXDC1	DIX domain containing 1 	protein_coding	9.65719953482073	13.1525309865657	10.5867079822358	18.192160848233
ENSG00000150768	4831	DLAT	dihydrolipoamide S-acetyltransferase 	protein_coding	64.309500612493	143.029530452792	93.9589957241419	185.555492682459
ENSG00000150773	2474	PIH1D2	PIH1 domain containing 2 	protein_coding	0.432889793291096	0.255229673821338	0.366727640167209	0.32604654704991
ENSG00000150776	5755	NKAPD1	NKAP domain containing 1 	protein_coding	6.22290893722623	4.01939346663471	4.92821627021876	5.47967083083547
ENSG00000150779	1166	TIMM8B	translocase of inner mitochondrial membrane 8 homolog B 	protein_coding	25.4613521297858	120.356943110687	36.8459541828841	63.0749031342907
ENSG00000204370	2838	SDHD	succinate dehydrogenase complex subunit D 	protein_coding	25.3539927879411	41.0607333170547	27.6065236239634	44.7968858123704
ENSG00000150782	2628	IL18	interleukin 18 	protein_coding	0.0573642745277239	0.00383933175755813	0.0864629099946448	0.0353140027260426
ENSG00000197580	6789	BCO2	beta-carotene oxygenase 2 	protein_coding	0.0938259848507533	0.0519109800053424	0.0747208296096174	0.0483119047729598
ENSG00000150787	3130	PTS	6-pyruvoyltetrahydropterin synthase 	protein_coding	3.80364009638766	3.20700034951947	4.53214413421541	4.39027634631624
ENSG00000250303	5018	AP002884.1		lincRNA	0.246155569723159	0.112783273453168	0.258000862033144	0.202798506777112
ENSG00000149294	12737	NCAM1	neural cell adhesion molecule 1 	protein_coding	0.00344599895499258	0.00141230345372436	0.0262429174153946	0.0137228925285671
ENSG00000149292	5302	TTC12	tetratricopeptide repeat domain 12 	protein_coding	0.757042226298873	1.56361163463912	0.73466884609749	1.09103533310538
ENSG00000270179	640	AP002840.2	novel transcript	sense_intronic	0.427119725445814	0.49660334151856	0.397949619905785	0.649362773226039
